connections,duration_s,streams,ok,failed,heap_before_mb,heap_peak_mb,heap_after_mb,errors,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,ttft_max_ms,frames_median,first_frame_p50_ms,hit_n,hit_ttft_p50_ms,hit_ttft_p90_ms,hit_ttft_p99_ms,hit_frames_median,knowledge_n,knowledge_ttft_p50_ms,knowledge_ttft_p90_ms,knowledge_ttft_p99_ms,knowledge_frames_median,action_n,action_ttft_p50_ms,action_ttft_p90_ms,action_ttft_p99_ms,action_frames_median,layer_l1_n,layer_l2_n,layer_flight_n,layer_none_n
100,60,13856,13759,97,212.8,259.6,251.3,OSError: [WinError 10048] 通常每个套接字地址(协议/网络地址/端口)只允许使用一次。,13.4,1148.1,1350.6,1753.4,1.0,10.0,10259,11.2,29.3,48.2,1.0,1755,1036.2,1346.7,1656.8,8.0,1745,1148.1,1167.6,1190.7,8.0,10259,0,0,3500
