connections,duration_s,streams,ok,failed,heap_before_mb,heap_peak_mb,heap_after_mb,errors,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,ttft_max_ms,frames_median,first_frame_p50_ms,hit_n,hit_ttft_p50_ms,hit_ttft_p90_ms,hit_ttft_p99_ms,hit_frames_median,knowledge_n,knowledge_ttft_p50_ms,knowledge_ttft_p90_ms,knowledge_ttft_p99_ms,knowledge_frames_median,action_n,action_ttft_p50_ms,action_ttft_p90_ms,action_ttft_p99_ms,action_frames_median,layer_l1_n,layer_l2_n,layer_flight_n,layer_none_n
1,45,48,48,0,276.1,344.9,347.9,,760.5,1304.6,4862.7,4862.7,4.0,364.5,2,298.3,396.3,396.3,1.0,41,758.7,1312.8,4862.7,4.0,5,1151.6,1167.6,1167.6,8.0,0,2,0,46
