users,workers,per_worker_users,model,profile,request_count,failure_count,qps,p50,p95,p99,max,requests_delta,admitted_delta,ratelimited_delta,valid_requests_delta,l1_delta,l2_delta,flight_delta,llm_delta,embed_remote_delta,embed_cached_delta,embed_merged_delta,negative_suppressed_delta,embed_unavailable_delta,writeback_l1_only_delta,tokens_delta,interception_total,interception_cache_only,interception_admitted,rate_limited_nonzero,cpu_mean_pct,cpu_max_pct,freemem_min_gb,pool_max,pool_active_max,pool_pending_max,pool_samples,pool_usage_count,pool_usage_mean_ms,pool_usage_max_ms,pool_acquire_count,pool_acquire_mean_ms,pool_acquire_max_ms,pool_timeout,wall_s,locust_error,error_rate,qps_scope,aggregated_request_count,hot_request_count,hot_failure_count,hot_qps,hot_p50,hot_p95,hot_p99,para_request_count,para_failure_count,para_qps,para_p50,para_p95,para_p99,action_request_count,action_failure_count,action_qps,action_p50,action_p95,action_p99,long_request_count,long_failure_count,long_qps,long_p50,long_p95,long_p99,hit_request_count,hit_failure_count,hit_qps,hit_p50,hit_p95,hit_p99,miss_request_count,miss_failure_count,miss_qps,miss_p50,miss_p95,miss_p99
200,4,50,l1,perf,27990,0,500.83,45,1300,1500,2801,28054,20590,0,28054,16620,3895,27,22296,29,14096,34,0,0,0,18986396,0.7322,0.7313,0.9977,,52.3,68.0,0.0,30.0,1.0,0.0,80,15131.0,1.21,41.0,15131.0,0.0,10.94,0.0,82.2,,0.0,chat-only,56265,15352,0,274.70,38,1300,1500,4256,0,76.15,32,1300,1400,4249,0,76.03,1200,1300,1700,4133,0,73.95,37,1300,1600,20515,0,367.08,31,110,170,7475,0,133.75,1200,1500,1800
