connections,duration_s,streams,ok,failed,heap_before_mb,heap_peak_mb,heap_after_mb,errors,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,ttft_max_ms,frames_median,first_frame_p50_ms,hit_n,hit_ttft_p50_ms,hit_ttft_p90_ms,hit_ttft_p99_ms,hit_frames_median,knowledge_n,knowledge_ttft_p50_ms,knowledge_ttft_p90_ms,knowledge_ttft_p99_ms,knowledge_frames_median,action_n,action_ttft_p50_ms,action_ttft_p90_ms,action_ttft_p99_ms,action_frames_median,layer_l1_n,layer_l2_n,layer_flight_n,layer_none_n
500,60,978,482,496,235.0,253.5,183.6,OSError: [WinError 10048] 通常每个套接字地址(协议/网络地址/端口)只允许使用一次。,10364.0,11108.1,11334.3,11451.8,4.0,5026.2,0,,,,,420,10374.5,11115.1,11384.9,4.0,62,1164.3,1204.0,1318.4,8.0,0,0,0,482
